"Date","Time","Test Total Time",,
"01/18/25","12:04:47","(hh:mm:ss): 1:45:57",,
,,,,
"Rated Capacity","Tested Capacity","PASS",,,
"18.00 Ah","13.24 Ah",,,
,,,,
"Cells","Battery Type","Battery Weight",,
"6","Lead Acid","0.000 lbs",,
"Battery Age","Battery Manufacturer","Battery Notes",,
"1.000 mo","","",,
,,,,
"Sample Rate",,,,
"1.000",,,,
,,,,
"Test Current","Graph Type",,,
"7.500 Amps","AmpHrs",,,
,,,,
"Test","Time (s)","Voltage (V)","Current","Temp (F)"
"Battery_Y","1872.000","12.320","7.500","999.90"
"Battery_Y","1873.000","12.320","7.500","999.90"
"Battery_Y","1874.000","12.320","7.500","999.90"
"Battery_Y","1875.000","12.320","7.500","999.90"
"Battery_Y","1876.000","12.320","7.500","999.90"
"Battery_Y","1877.000","12.320","7.500","999.90"
"Battery_Y","1878.000","12.320","7.500","999.90"
"Battery_Y","1879.000","12.320","7.500","999.90"
"Battery_Y","1880.000","12.320","7.500","999.90"
"Battery_Y","1881.000","12.320","7.500","999.90"
"Battery_Y","1882.000","12.320","7.500","999.90"
"Battery_Y","1883.000","12.320","7.500","999.90"
"Battery_Y","1884.000","12.320","7.500","999.90"
"Battery_Y","1885.000","12.320","7.500","999.90"
"Battery_Y","1886.000","12.320","7.500","999.90"
"Battery_Y","1887.000","12.320","7.500","999.90"
"Battery_Y","1888.000","12.320","7.500","999.90"
"Battery_Y","1889.000","12.320","7.500","999.90"
"Battery_Y","1890.000","12.320","7.500","999.90"
"Battery_Y","1891.000","12.320","7.500","999.90"
"Battery_Y","1892.000","12.320","7.500","999.90"
"Battery_Y","1893.000","12.320","7.500","999.90"
"Battery_Y","1894.000","12.320","7.500","999.90"
"Battery_Y","1895.000","12.320","7.500","999.90"
"Battery_Y","1896.000","12.320","7.500","999.90"
"Battery_Y","1897.000","12.320","7.500","999.90"
"Battery_Y","1898.000","12.320","7.500","999.90"
"Battery_Y","1899.000","12.320","7.500","999.90"
"Battery_Y","1900.000","12.320","7.500","999.90"
"Battery_Y","1901.000","12.320","7.500","999.90"
"Battery_Y","1902.000","12.320","7.500","999.90"
"Battery_Y","1903.000","12.320","7.500","999.90"
"Battery_Y","1904.000","12.320","7.500","999.90"
"Battery_Y","1905.000","12.320","7.500","999.90"
"Battery_Y","1906.000","12.320","7.500","999.90"
"Battery_Y","1907.000","12.320","7.500","999.90"
"Battery_Y","1908.000","12.320","7.500","999.90"
"Battery_Y","1909.000","12.320","7.500","999.90"
"Battery_Y","1910.000","12.320","7.500","999.90"
"Battery_Y","1911.000","12.316","7.500","999.90"
"Battery_Y","1912.000","12.316","7.500","999.90"
"Battery_Y","1913.000","12.316","7.500","999.90"
"Battery_Y","1914.000","12.316","7.500","999.90"
"Battery_Y","1915.000","12.316","7.500","999.90"
"Battery_Y","1916.000","12.316","7.500","999.90"
"Battery_Y","1917.000","12.316","7.500","999.90"
"Battery_Y","1918.000","12.312","7.500","999.90"
"Battery_Y","1919.000","12.312","7.500","999.90"
"Battery_Y","1920.000","12.312","7.500","999.90"
"Battery_Y","1921.000","12.312","7.500","999.90"
"Battery_Y","1922.000","12.312","7.500","999.90"
"Battery_Y","1923.000","12.312","7.500","999.90"
"Battery_Y","1924.000","12.312","7.500","999.90"
"Battery_Y","1925.000","12.312","7.500","999.90"
"Battery_Y","1926.000","12.312","7.500","999.90"
"Battery_Y","1927.000","12.312","7.500","999.90"
"Battery_Y","1928.000","12.312","7.500","999.90"
"Battery_Y","1929.000","12.312","7.500","999.90"
"Battery_Y","1930.000","12.312","7.500","999.90"
"Battery_Y","1931.000","12.312","7.500","999.90"
"Battery_Y","1932.000","12.312","7.500","999.90"
"Battery_Y","1933.000","12.312","7.500","999.90"
"Battery_Y","1934.000","12.312","7.500","999.90"
"Battery_Y","1935.000","12.312","7.500","999.90"
"Battery_Y","1936.000","12.312","7.500","999.90"
"Battery_Y","1937.000","12.312","7.500","999.90"
"Battery_Y","1938.000","12.312","7.500","999.90"
"Battery_Y","1939.000","12.312","7.500","999.90"
"Battery_Y","1940.000","12.312","7.500","999.90"
"Battery_Y","1941.000","12.312","7.500","999.90"
"Battery_Y","1942.000","12.312","7.500","999.90"
"Battery_Y","1943.000","12.312","7.500","999.90"
"Battery_Y","1944.000","12.312","7.500","999.90"
"Battery_Y","1945.000","12.312","7.500","999.90"
"Battery_Y","1946.000","12.312","7.500","999.90"
"Battery_Y","1947.000","12.312","7.500","999.90"
"Battery_Y","1948.000","12.312","7.500","999.90"
"Battery_Y","1949.000","12.312","7.500","999.90"
"Battery_Y","1950.000","12.312","7.500","999.90"
"Battery_Y","1951.000","12.312","7.500","999.90"
"Battery_Y","1952.000","12.312","7.500","999.90"
"Battery_Y","1953.000","12.312","7.500","999.90"
"Battery_Y","1954.000","12.312","7.500","999.90"
"Battery_Y","1955.000","12.312","7.500","999.90"
"Battery_Y","1956.000","12.312","7.500","999.90"
"Battery_Y","1957.000","12.312","7.500","999.90"
"Battery_Y","1958.000","12.312","7.500","999.90"
"Battery_Y","1959.000","12.312","7.500","999.90"
"Battery_Y","1960.000","12.312","7.500","999.90"
"Battery_Y","1961.000","12.312","7.500","999.90"
"Battery_Y","1962.000","12.312","7.500","999.90"
"Battery_Y","1963.000","12.312","7.500","999.90"
"Battery_Y","1964.000","12.312","7.500","999.90"
"Battery_Y","1965.000","12.312","7.500","999.90"
"Battery_Y","1966.000","12.312","7.500","999.90"
"Battery_Y","1967.000","12.312","7.500","999.90"
"Battery_Y","1968.000","12.312","7.500","999.90"
"Battery_Y","1969.000","12.312","7.500","999.90"
"Battery_Y","1970.000","12.308","7.500","999.90"
"Battery_Y","1971.000","12.308","7.500","999.90"
"Battery_Y","1972.000","12.308","7.500","999.90"
"Battery_Y","1973.000","12.308","7.500","999.90"
"Battery_Y","1974.000","12.304","7.500","999.90"
"Battery_Y","1975.000","12.304","7.500","999.90"
"Battery_Y","1976.000","12.304","7.500","999.90"
"Battery_Y","1977.000","12.304","7.500","999.90"
"Battery_Y","1978.000","12.304","7.500","999.90"
"Battery_Y","1979.000","12.304","7.500","999.90"
"Battery_Y","1980.000","12.304","7.500","999.90"
"Battery_Y","1981.000","12.304","7.500","999.90"
"Battery_Y","1982.000","12.304","7.500","999.90"
"Battery_Y","1983.000","12.304","7.500","999.90"
"Battery_Y","1984.000","12.304","7.500","999.90"
"Battery_Y","1985.000","12.304","7.500","999.90"
"Battery_Y","1986.000","12.304","7.500","999.90"
"Battery_Y","1987.000","12.304","7.500","999.90"
"Battery_Y","1988.000","12.304","7.500","999.90"
"Battery_Y","1989.000","12.304","7.500","999.90"
"Battery_Y","1990.000","12.304","7.500","999.90"
"Battery_Y","1991.000","12.304","7.500","999.90"
"Battery_Y","1992.000","12.304","7.500","999.90"
"Battery_Y","1993.000","12.304","7.500","999.90"
"Battery_Y","1994.000","12.304","7.500","999.90"
"Battery_Y","1995.000","12.304","7.500","999.90"
"Battery_Y","1996.000","12.304","7.500","999.90"
"Battery_Y","1997.000","12.304","7.500","999.90"
"Battery_Y","1998.000","12.304","7.500","999.90"
"Battery_Y","1999.000","12.304","7.500","999.90"
"Battery_Y","2000.000","12.304","7.500","999.90"
"Battery_Y","2001.000","12.304","7.500","999.90"
"Battery_Y","2002.000","12.304","7.500","999.90"
"Battery_Y","2003.000","12.304","7.500","999.90"
"Battery_Y","2004.000","12.304","7.500","999.90"
"Battery_Y","2005.000","12.304","7.500","999.90"
"Battery_Y","2006.000","12.304","7.500","999.90"
"Battery_Y","2007.000","12.304","7.500","999.90"
"Battery_Y","2008.000","12.304","7.500","999.90"
"Battery_Y","2009.000","12.304","7.500","999.90"
"Battery_Y","2010.000","12.304","7.500","999.90"
"Battery_Y","2011.000","12.304","7.500","999.90"
"Battery_Y","2012.000","12.304","7.500","999.90"
"Battery_Y","2013.000","12.304","7.500","999.90"
"Battery_Y","2014.000","12.304","7.500","999.90"
"Battery_Y","2015.000","12.304","7.500","999.90"
"Battery_Y","2016.000","12.304","7.500","999.90"
"Battery_Y","2017.000","12.304","7.500","999.90"
"Battery_Y","2018.000","12.304","7.500","999.90"
"Battery_Y","2019.000","12.304","7.500","999.90"
"Battery_Y","2020.000","12.304","7.500","999.90"
"Battery_Y","2021.000","12.304","7.500","999.90"
"Battery_Y","2022.000","12.304","7.500","999.90"
"Battery_Y","2023.000","12.300","7.500","999.90"
"Battery_Y","2024.000","12.300","7.500","999.90"
"Battery_Y","2025.000","12.300","7.500","999.90"
"Battery_Y","2026.000","12.300","7.500","999.90"
"Battery_Y","2027.000","12.300","7.500","999.90"
"Battery_Y","2028.000","12.296","7.500","999.90"
"Battery_Y","2029.000","12.296","7.500","999.90"
"Battery_Y","2030.000","12.296","7.500","999.90"
"Battery_Y","2031.000","12.296","7.500","999.90"
"Battery_Y","2032.000","12.296","7.500","999.90"
"Battery_Y","2033.000","12.296","7.500","999.90"
"Battery_Y","2034.000","12.296","7.500","999.90"
"Battery_Y","2035.000","12.296","7.500","999.90"
"Battery_Y","2036.000","12.296","7.500","999.90"
"Battery_Y","2037.000","12.296","7.500","999.90"
"Battery_Y","2038.000","12.296","7.500","999.90"
"Battery_Y","2039.000","12.296","7.500","999.90"
"Battery_Y","2040.000","12.296","7.500","999.90"
"Battery_Y","2041.000","12.296","7.500","999.90"
"Battery_Y","2042.000","12.296","7.500","999.90"
"Battery_Y","2043.000","12.296","7.500","999.90"
"Battery_Y","2044.000","12.296","7.500","999.90"
"Battery_Y","2045.000","12.296","7.500","999.90"
"Battery_Y","2046.000","12.296","7.500","999.90"
"Battery_Y","2047.000","12.296","7.500","999.90"
"Battery_Y","2048.000","12.296","7.500","999.90"
"Battery_Y","2049.000","12.296","7.500","999.90"
"Battery_Y","2050.000","12.296","7.500","999.90"
"Battery_Y","2051.000","12.296","7.500","999.90"
"Battery_Y","2052.000","12.296","7.500","999.90"
"Battery_Y","2053.000","12.296","7.500","999.90"
"Battery_Y","2054.000","12.296","7.500","999.90"
"Battery_Y","2055.000","12.296","7.500","999.90"
"Battery_Y","2056.000","12.296","7.500","999.90"
"Battery_Y","2057.000","12.296","7.500","999.90"
"Battery_Y","2058.000","12.296","7.500","999.90"
"Battery_Y","2059.000","12.296","7.500","999.90"
"Battery_Y","2060.000","12.296","7.500","999.90"
"Battery_Y","2061.000","12.296","7.500","999.90"
"Battery_Y","2062.000","12.296","7.500","999.90"
"Battery_Y","2063.000","12.296","7.500","999.90"
"Battery_Y","2064.000","12.296","7.500","999.90"
"Battery_Y","2065.000","12.296","7.500","999.90"
"Battery_Y","2066.000","12.296","7.500","999.90"
"Battery_Y","2067.000","12.296","7.500","999.90"
"Battery_Y","2068.000","12.296","7.500","999.90"
"Battery_Y","2069.000","12.296","7.500","999.90"
"Battery_Y","2070.000","12.296","7.500","999.90"
"Battery_Y","2071.000","12.296","7.500","999.90"
"Battery_Y","2072.000","12.296","7.500","999.90"
"Battery_Y","2073.000","12.296","7.500","999.90"
"Battery_Y","2074.000","12.296","7.500","999.90"
"Battery_Y","2075.000","12.292","7.500","999.90"
"Battery_Y","2076.000","12.292","7.500","999.90"
"Battery_Y","2077.000","12.292","7.500","999.90"
"Battery_Y","2078.000","12.292","7.500","999.90"
"Battery_Y","2079.000","12.292","7.500","999.90"
"Battery_Y","2080.000","12.288","7.500","999.90"
"Battery_Y","2081.000","12.288","7.500","999.90"
"Battery_Y","2082.000","12.288","7.500","999.90"
"Battery_Y","2083.000","12.288","7.500","999.90"
"Battery_Y","2084.000","12.288","7.500","999.90"
"Battery_Y","2085.000","12.288","7.500","999.90"
"Battery_Y","2086.000","12.288","7.500","999.90"
"Battery_Y","2087.000","12.288","7.500","999.90"
"Battery_Y","2088.000","12.288","7.500","999.90"
"Battery_Y","2089.000","12.288","7.500","999.90"
"Battery_Y","2090.000","12.288","7.500","999.90"
"Battery_Y","2091.000","12.288","7.500","999.90"
"Battery_Y","2092.000","12.288","7.500","999.90"
"Battery_Y","2093.000","12.288","7.500","999.90"
"Battery_Y","2094.000","12.288","7.500","999.90"
"Battery_Y","2095.000","12.288","7.500","999.90"
"Battery_Y","2096.000","12.288","7.500","999.90"
"Battery_Y","2097.000","12.288","7.500","999.90"
"Battery_Y","2098.000","12.288","7.500","999.90"
"Battery_Y","2099.000","12.288","7.500","999.90"
"Battery_Y","2100.000","12.288","7.500","999.90"
"Battery_Y","2101.000","12.288","7.500","999.90"
"Battery_Y","2102.000","12.288","7.500","999.90"
"Battery_Y","2103.000","12.288","7.500","999.90"
"Battery_Y","2104.000","12.288","7.500","999.90"
"Battery_Y","2105.000","12.288","7.500","999.90"
"Battery_Y","2106.000","12.288","7.500","999.90"
"Battery_Y","2107.000","12.288","7.500","999.90"
"Battery_Y","2108.000","12.288","7.500","999.90"
"Battery_Y","2109.000","12.288","7.500","999.90"
"Battery_Y","2110.000","12.288","7.500","999.90"
"Battery_Y","2111.000","12.288","7.500","999.90"
"Battery_Y","2112.000","12.288","7.500","999.90"
"Battery_Y","2113.000","12.288","7.500","999.90"
"Battery_Y","2114.000","12.288","7.500","999.90"
"Battery_Y","2115.000","12.288","7.500","999.90"
"Battery_Y","2116.000","12.288","7.500","999.90"
"Battery_Y","2117.000","12.288","7.500","999.90"
"Battery_Y","2118.000","12.288","7.500","999.90"
"Battery_Y","2119.000","12.288","7.500","999.90"
"Battery_Y","2120.000","12.288","7.500","999.90"
"Battery_Y","2121.000","12.288","7.500","999.90"
"Battery_Y","2122.000","12.288","7.500","999.90"
"Battery_Y","2123.000","12.288","7.500","999.90"
"Battery_Y","2124.000","12.288","7.500","999.90"
"Battery_Y","2125.000","12.288","7.500","999.90"
"Battery_Y","2126.000","12.288","7.500","999.90"
"Battery_Y","2127.000","12.288","7.500","999.90"
"Battery_Y","2128.000","12.288","7.500","999.90"
"Battery_Y","2129.000","12.284","7.500","999.90"
"Battery_Y","2130.000","12.284","7.500","999.90"
"Battery_Y","2131.000","12.284","7.500","999.90"
"Battery_Y","2132.000","12.284","7.500","999.90"
"Battery_Y","2133.000","12.284","7.500","999.90"
"Battery_Y","2134.000","12.281","7.500","999.90"
"Battery_Y","2135.000","12.281","7.500","999.90"
"Battery_Y","2136.000","12.281","7.500","999.90"
"Battery_Y","2137.000","12.281","7.500","999.90"
"Battery_Y","2138.000","12.281","7.500","999.90"
"Battery_Y","2139.000","12.281","7.500","999.90"
"Battery_Y","2140.000","12.281","7.500","999.90"
"Battery_Y","2141.000","12.281","7.500","999.90"
"Battery_Y","2142.000","12.281","7.500","999.90"
"Battery_Y","2143.000","12.281","7.500","999.90"
"Battery_Y","2144.000","12.281","7.500","999.90"
"Battery_Y","2145.000","12.281","7.500","999.90"
"Battery_Y","2146.000","12.281","7.500","999.90"
"Battery_Y","2147.000","12.281","7.500","999.90"
"Battery_Y","2148.000","12.281","7.500","999.90"
"Battery_Y","2149.000","12.281","7.500","999.90"
"Battery_Y","2150.000","12.281","7.500","999.90"
"Battery_Y","2151.000","12.281","7.500","999.90"
"Battery_Y","2152.000","12.281","7.500","999.90"
"Battery_Y","2153.000","12.281","7.500","999.90"
"Battery_Y","2154.000","12.281","7.500","999.90"
"Battery_Y","2155.000","12.281","7.500","999.90"
"Battery_Y","2156.000","12.281","7.500","999.90"
"Battery_Y","2157.000","12.281","7.500","999.90"
"Battery_Y","2158.000","12.281","7.500","999.90"
"Battery_Y","2159.000","12.281","7.500","999.90"
"Battery_Y","2160.000","12.281","7.500","999.90"
"Battery_Y","2161.000","12.281","7.500","999.90"
"Battery_Y","2162.000","12.281","7.500","999.90"
"Battery_Y","2163.000","12.281","7.500","999.90"
"Battery_Y","2164.000","12.281","7.500","999.90"
"Battery_Y","2165.000","12.281","7.500","999.90"
"Battery_Y","2166.000","12.281","7.500","999.90"
"Battery_Y","2167.000","12.281","7.500","999.90"
"Battery_Y","2168.000","12.281","7.500","999.90"
"Battery_Y","2169.000","12.281","7.500","999.90"
"Battery_Y","2170.000","12.281","7.500","999.90"
"Battery_Y","2171.000","12.281","7.500","999.90"
"Battery_Y","2172.000","12.281","7.500","999.90"
"Battery_Y","2173.000","12.281","7.500","999.90"
"Battery_Y","2174.000","12.281","7.500","999.90"
"Battery_Y","2175.000","12.281","7.500","999.90"
"Battery_Y","2176.000","12.281","7.500","999.90"
"Battery_Y","2177.000","12.281","7.500","999.90"
"Battery_Y","2178.000","12.281","7.500","999.90"
"Battery_Y","2179.000","12.281","7.500","999.90"
"Battery_Y","2180.000","12.281","7.500","999.90"
"Battery_Y","2181.000","12.281","7.500","999.90"
"Battery_Y","2182.000","12.281","7.500","999.90"
"Battery_Y","2183.000","12.281","7.500","999.90"
"Battery_Y","2184.000","12.281","7.500","999.90"
"Battery_Y","2185.000","12.277","7.500","999.90"
"Battery_Y","2186.000","12.277","7.500","999.90"
"Battery_Y","2187.000","12.277","7.500","999.90"
"Battery_Y","2188.000","12.277","7.500","999.90"
"Battery_Y","2189.000","12.273","7.500","999.90"
"Battery_Y","2190.000","12.273","7.500","999.90"
"Battery_Y","2191.000","12.273","7.500","999.90"
"Battery_Y","2192.000","12.273","7.500","999.90"
"Battery_Y","2193.000","12.273","7.500","999.90"
"Battery_Y","2194.000","12.273","7.500","999.90"
"Battery_Y","2195.000","12.273","7.500","999.90"
"Battery_Y","2196.000","12.273","7.500","999.90"
"Battery_Y","2197.000","12.273","7.500","999.90"
"Battery_Y","2198.000","12.273","7.500","999.90"
"Battery_Y","2199.000","12.273","7.500","999.90"
"Battery_Y","2200.000","12.273","7.500","999.90"
"Battery_Y","2201.000","12.273","7.500","999.90"
"Battery_Y","2202.000","12.273","7.500","999.90"
"Battery_Y","2203.000","12.273","7.500","999.90"
"Battery_Y","2204.000","12.273","7.500","999.90"
"Battery_Y","2205.000","12.273","7.500","999.90"
"Battery_Y","2206.000","12.273","7.500","999.90"
"Battery_Y","2207.000","12.273","7.500","999.90"
"Battery_Y","2208.000","12.273","7.500","999.90"
"Battery_Y","2209.000","12.273","7.500","999.90"
"Battery_Y","2210.000","12.273","7.500","999.90"
"Battery_Y","2211.000","12.273","7.500","999.90"
"Battery_Y","2212.000","12.273","7.500","999.90"
"Battery_Y","2213.000","12.273","7.500","999.90"
"Battery_Y","2214.000","12.273","7.500","999.90"
"Battery_Y","2215.000","12.273","7.500","999.90"
"Battery_Y","2216.000","12.273","7.500","999.90"
"Battery_Y","2217.000","12.273","7.500","999.90"
"Battery_Y","2218.000","12.273","7.500","999.90"
"Battery_Y","2219.000","12.273","7.500","999.90"
"Battery_Y","2220.000","12.273","7.500","999.90"
"Battery_Y","2221.000","12.273","7.500","999.90"
"Battery_Y","2222.000","12.273","7.500","999.90"
"Battery_Y","2223.000","12.273","7.500","999.90"
"Battery_Y","2224.000","12.273","7.500","999.90"
"Battery_Y","2225.000","12.273","7.500","999.90"
"Battery_Y","2226.000","12.273","7.500","999.90"
"Battery_Y","2227.000","12.273","7.500","999.90"
"Battery_Y","2228.000","12.273","7.500","999.90"
"Battery_Y","2229.000","12.273","7.500","999.90"
"Battery_Y","2230.000","12.269","7.500","999.90"
"Battery_Y","2231.000","12.273","7.500","999.90"
"Battery_Y","2232.000","12.269","7.500","999.90"
"Battery_Y","2233.000","12.269","7.500","999.90"
"Battery_Y","2234.000","12.269","7.500","999.90"
"Battery_Y","2235.000","12.269","7.500","999.90"
"Battery_Y","2236.000","12.269","7.500","999.90"
"Battery_Y","2237.000","12.269","7.500","999.90"
"Battery_Y","2238.000","12.269","7.500","999.90"
"Battery_Y","2239.000","12.269","7.500","999.90"
"Battery_Y","2240.000","12.265","7.500","999.90"
"Battery_Y","2241.000","12.265","7.500","999.90"
"Battery_Y","2242.000","12.265","7.500","999.90"
"Battery_Y","2243.000","12.265","7.500","999.90"
"Battery_Y","2244.000","12.265","7.500","999.90"
"Battery_Y","2245.000","12.265","7.500","999.90"
"Battery_Y","2246.000","12.265","7.500","999.90"
"Battery_Y","2247.000","12.265","7.500","999.90"
"Battery_Y","2248.000","12.265","7.500","999.90"
"Battery_Y","2249.000","12.265","7.500","999.90"
"Battery_Y","2250.000","12.265","7.500","999.90"
"Battery_Y","2251.000","12.265","7.500","999.90"
"Battery_Y","2252.000","12.265","7.500","999.90"
"Battery_Y","2253.000","12.265","7.500","999.90"
"Battery_Y","2254.000","12.265","7.500","999.90"
"Battery_Y","2255.000","12.265","7.500","999.90"
"Battery_Y","2256.000","12.265","7.500","999.90"
"Battery_Y","2257.000","12.265","7.500","999.90"
"Battery_Y","2258.000","12.265","7.500","999.90"
"Battery_Y","2259.000","12.265","7.500","999.90"
"Battery_Y","2260.000","12.265","7.500","999.90"
"Battery_Y","2261.000","12.265","7.500","999.90"
"Battery_Y","2262.000","12.265","7.500","999.90"
"Battery_Y","2263.000","12.265","7.500","999.90"
